PLANTID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
,2021-11-17 23:00:00,0.7,8704.0,27,7.1,97,855,,,
,2021-11-18 00:00:00,0.8,9900.0,337,7.1,95,855,,,
,2021-11-18 01:00:00,1.0,10140.0,336,6.7,93,855,,,
,2021-11-18 02:00:00,0.9,9805.0,342,6.5,91,854,,,
,2021-11-18 03:00:00,1.4,9552.0,343,6.2,91,854,,,
,2021-11-18 04:00:00,1.8,9443.0,354,6.0,89,853,,,
,2021-11-18 05:00:00,1.5,8994.0,4,6.2,87,853,,,
,2021-11-18 06:00:00,1.1,9399.0,34,7.0,83,853,,,
,2021-11-18 07:00:00,0.9,9920.0,58,7.7,79,853,,,
,2021-11-18 08:00:00,1.0,10772.0,84,8.4,82,853,,,
,2021-11-18 09:00:00,1.1,10656.0,105,10.3,75,853,,,
,2021-11-18 10:00:00,1.4,10053.0,124,11.7,71,853,,,
,2021-11-18 11:00:00,1.8,11677.0,137,12.7,70,853,,,
,2021-11-18 12:00:00,1.9,13556.0,148,13.7,68,852,,,
,2021-11-18 13:00:00,1.7,13898.0,170,14.7,65,851,,,
,2021-11-18 14:00:00,2.1,14471.0,172,15.2,64,850,,,
,2021-11-18 15:00:00,2.4,15430.0,165,14.6,68,849,,,
,2021-11-18 16:00:00,2.3,14725.0,162,13.5,72,849,,,
,2021-11-18 17:00:00,2.0,14838.0,153,12.3,76,848,,,
,2021-11-18 18:00:00,1.9,14670.0,137,9.9,88,848,,,
,2021-11-18 19:00:00,2.1,13769.0,121,8.9,90,849,,,
,2021-11-18 20:00:00,2.3,16021.0,133,8.5,90,849,,,
,2021-11-18 21:00:00,2.6,23576.0,143,8.9,86,849,,,
,2021-11-18 22:00:00,2.4,23057.0,145,9.1,85,849,,,
,2021-11-18 23:00:00,2.2,20714.0,146,8.8,88,849,,,
,2021-11-19 00:00:00,1.9,17670.0,148,8.4,87,849,,,
,2021-11-19 01:00:00,1.5,16704.0,169,7.7,89,849,,,
,2021-11-19 02:00:00,1.6,16757.0,173,8.2,86,849,,,
,2021-11-19 03:00:00,1.2,17375.0,166,8.6,83,849,,,
,2021-11-19 04:00:00,1.3,17707.0,157,8.6,83,848,,,
,2021-11-19 05:00:00,1.4,17459.0,144,8.8,83,848,,,
,2021-11-19 06:00:00,0.9,18055.0,153,8.5,84,848,,,
,2021-11-19 07:00:00,0.2,14993.0,180,7.9,87,849,,,
,2021-11-19 08:00:00,0.1,12905.0,180,9.6,85,850,,,
,2021-11-19 09:00:00,0.6,12041.0,121,12.1,78,850,,,
,2021-11-19 10:00:00,1.1,12612.0,146,13.8,74,850,,,
,2021-11-19 11:00:00,1.4,12101.0,172,15.0,73,850,,,
,2021-11-19 12:00:00,1.4,10933.0,188,16.0,71,850,,,
,2021-11-19 13:00:00,1.7,10351.0,190,16.5,71,849,,,
,2021-11-19 14:00:00,1.5,10230.0,176,16.3,73,848,,,
,2021-11-19 15:00:00,1.9,8812.0,141,16.0,76,847,,,
,2021-11-19 16:00:00,2.5,8840.0,127,15.1,80,847,,,
,2021-11-19 17:00:00,2.9,10273.0,121,14.1,85,847,,,
,2021-11-19 18:00:00,2.7,10943.0,112,13.2,90,847,,,
,2021-11-19 19:00:00,3.4,12778.0,109,12.8,91,848,,,
,2021-11-19 20:00:00,3.7,16973.0,119,12.7,88,848,,,
,2021-11-19 21:00:00,3.7,18518.0,123,12.4,88,848,,,
,2021-11-19 22:00:00,3.9,17960.0,126,12.4,89,848,,,
,2021-11-19 23:00:00,3.7,18206.0,125,12.3,91,849,,,
,2021-11-20 00:00:00,3.0,14179.0,104,10.9,94,849,,,
,2021-11-20 01:00:00,2.7,15485.0,103,10.7,96,849,,,
,2021-11-20 02:00:00,2.5,14363.0,102,10.4,97,848,,,
,2021-11-20 03:00:00,2.8,14437.0,105,10.8,97,848,,,
,2021-11-20 04:00:00,2.9,15361.0,102,10.9,97,848,,,
,2021-11-20 05:00:00,3.1,16405.0,92,10.9,97,848,,,
,2021-11-20 06:00:00,3.1,15955.0,90,10.9,97,848,,,
,2021-11-20 07:00:00,3.3,17597.0,97,10.9,98,848,,,
,2021-11-20 08:00:00,3.6,20230.0,103,11.1,97,849,,,
,2021-11-20 09:00:00,4.0,20092.0,111,11.5,95,849,,,
,2021-11-20 10:00:00,3.8,17189.0,115,11.8,94,850,,,
,2021-11-20 11:00:00,3.9,15349.0,121,11.7,97,850,,,
,2021-11-20 12:00:00,3.2,12658.0,124,12.0,95,849,,,
,2021-11-20 13:00:00,2.6,11658.0,141,12.4,95,848,,,
,2021-11-20 14:00:00,2.3,9840.0,149,13.0,94,848,,,
,2021-11-20 15:00:00,2.6,10851.0,141,13.5,94,848,,,
,2021-11-20 16:00:00,2.2,9194.0,141,13.3,94,848,,,
,2021-11-20 17:00:00,1.5,7669.0,118,12.9,96,848,,,
,2021-11-20 18:00:00,1.7,7601.0,83,12.5,98,849,,,
,2021-11-20 19:00:00,2.3,10053.0,80,12.3,98,850,,,
,2021-11-20 20:00:00,2.8,12561.0,84,12.2,97,850,,,
,2021-11-20 21:00:00,2.9,13582.0,76,11.9,97,851,,,
,2021-11-20 22:00:00,1.9,10246.0,65,11.8,96,851,,,
,2021-11-20 23:00:00,2.2,12393.0,36,11.6,97,851,,,
,2021-11-21 00:00:00,1.9,10931.0,62,10.9,97,852,,,
,2021-11-21 01:00:00,1.9,12102.0,47,10.7,96,852,,,
,2021-11-21 02:00:00,2.5,11833.0,32,10.5,97,852,,,
,2021-11-21 03:00:00,2.6,13781.0,31,10.4,98,852,,,
,2021-11-21 04:00:00,2.5,15718.0,42,10.5,97,851,,,
,2021-11-21 05:00:00,2.6,18421.0,54,10.5,96,851,,,
,2021-11-21 06:00:00,3.4,25474.0,66,10.2,96,851,,,
,2021-11-21 07:00:00,4.4,36261.0,62,9.7,95,852,,,
,2021-11-21 08:00:00,4.1,28058.0,54,9.4,93,852,,,
,2021-11-21 09:00:00,4.3,31465.0,57,9.3,91,853,,,
,2021-11-21 10:00:00,4.0,29897.0,55,9.0,94,853,,,
,2021-11-21 11:00:00,5.3,30871.0,57,8.8,95,853,,,
,2021-11-21 12:00:00,4.7,29260.0,52,8.8,95,853,,,
,2021-11-21 13:00:00,5.2,27386.0,43,9.0,94,852,,,
,2021-11-21 14:00:00,6.3,28796.0,48,9.0,91,851,,,
,2021-11-21 15:00:00,6.4,29550.0,44,7.9,93,851,,,
,2021-11-21 16:00:00,5.4,28931.0,33,7.4,93,852,,,
,2021-11-21 17:00:00,6.8,30762.0,35,7.0,93,853,,,
,2021-11-21 18:00:00,7.8,31519.0,35,5.9,91,853,,,
,2021-11-21 19:00:00,7.9,33123.0,33,4.8,90,854,,,
,2021-11-21 20:00:00,7.4,34784.0,31,4.0,93,855,,,
,2021-11-21 21:00:00,6.6,37748.0,29,3.6,92,856,,,
,2021-11-21 22:00:00,5.5,38997.0,26,3.3,92,856,,,
,2021-11-21 23:00:00,4.8,36188.0,23,3.2,92,857,,,
,2021-11-22 00:00:00,4.0,32834.0,23,3.1,91,857,,,
,2021-11-22 01:00:00,3.4,30232.0,27,3.0,88,857,,,
,2021-11-22 02:00:00,3.5,32463.0,31,2.9,88,857,,,
,2021-11-22 03:00:00,4.1,34736.0,32,2.6,89,857,,,
,2021-11-22 04:00:00,4.9,38544.0,39,2.1,89,857,,,
,2021-11-22 05:00:00,4.8,38348.0,30,1.7,86,857,,,
,2021-11-22 06:00:00,5.3,41041.0,26,1.3,83,857,,,
,2021-11-22 07:00:00,6.4,40429.0,32,1.3,81,858,,,
,2021-11-22 08:00:00,5.2,37808.0,28,1.5,77,858,,,
,2021-11-22 09:00:00,4.7,34850.0,36,1.8,70,859,,,
,2021-11-22 10:00:00,4.2,30516.0,42,1.8,70,859,,,
,2021-11-22 11:00:00,3.8,24477.0,41,1.9,70,859,,,
,2021-11-22 12:00:00,3.7,19288.0,49,2.9,67,858,,,
,2021-11-22 13:00:00,3.5,15214.0,41,3.0,60,857,,,
,2021-11-22 14:00:00,3.2,13269.0,44,3.4,56,856,,,
,2021-11-22 15:00:00,2.8,11581.0,41,4.2,53,856,,,
,2021-11-22 16:00:00,2.5,11061.0,43,4.2,52,856,,,
,2021-11-22 17:00:00,2.1,11404.0,61,3.7,53,856,,,
,2021-11-22 18:00:00,2.1,11623.0,59,2.9,57,856,,,
,2021-11-22 19:00:00,2.1,12718.0,61,2.4,61,856,,,
,2021-11-22 20:00:00,2.6,13302.0,54,1.6,65,856,,,
,2021-11-22 21:00:00,2.7,15561.0,57,1.1,65,857,,,
,2021-11-22 22:00:00,3.2,17024.0,58,0.7,61,857,,,
,2021-11-22 23:00:00,2.8,15827.0,60,0.6,56,857,,,
,2021-11-23 00:00:00,3.8,20871.0,51,0.9,47,857,,,
,2021-11-23 01:00:00,3.3,16684.0,44,0.9,46,857,,,
,2021-11-23 02:00:00,3.4,18939.0,43,1.0,45,856,,,
,2021-11-23 03:00:00,3.5,20529.0,40,2.1,42,856,,,
,2021-11-23 04:00:00,2.9,14832.0,36,1.8,45,856,,,
,2021-11-23 05:00:00,2.3,13212.0,45,2.1,43,856,,,
,2021-11-23 06:00:00,2.2,14904.0,51,2.2,44,856,,,
,2021-11-23 07:00:00,2.4,15803.0,60,2.6,39,857,,,
,2021-11-23 08:00:00,2.0,12632.0,70,3.2,37,857,,,
,2021-11-23 09:00:00,1.7,11036.0,69,4.3,33,857,,,
,2021-11-23 10:00:00,1.6,10169.0,68,5.5,31,858,,,
,2021-11-23 11:00:00,1.7,9054.0,73,6.8,33,858,,,
,2021-11-23 12:00:00,1.9,8003.0,65,8.3,34,857,,,
,2021-11-23 13:00:00,1.7,7529.0,66,9.1,36,856,,,
,2021-11-23 14:00:00,2.0,7532.0,81,9.5,37,855,,,
,2021-11-23 15:00:00,2.1,7625.0,87,9.3,40,855,,,
,2021-11-23 16:00:00,2.0,7992.0,90,8.6,44,855,,,
,2021-11-23 17:00:00,1.7,9081.0,103,7.4,52,855,,,
,2021-11-23 18:00:00,1.7,10820.0,93,5.3,64,856,,,
,2021-11-23 19:00:00,1.2,9125.0,90,4.3,66,856,,,
,2021-11-23 20:00:00,1.4,8618.0,78,4.3,64,856,,,
,2021-11-23 21:00:00,1.5,8953.0,98,4.7,54,857,,,
,2021-11-23 22:00:00,0.9,10219.0,90,4.7,52,857,,,
,2021-11-23 23:00:00,1.3,10471.0,27,3.3,62,857,,,
,2021-11-24 00:00:00,1.6,8859.0,18,4.0,69,857,,,
,2021-11-24 01:00:00,1.5,8429.0,28,4.5,61,857,,,
,2021-11-24 02:00:00,1.3,8758.0,51,4.9,55,856,,,
,2021-11-24 03:00:00,1.2,8743.0,48,5.0,48,856,,,
,2021-11-24 04:00:00,1.2,8378.0,0,4.5,44,855,,,
,2021-11-24 05:00:00,1.5,8941.0,37,5.1,40,855,,,
,2021-11-24 06:00:00,1.4,8426.0,39,6.1,38,855,,,
,2021-11-24 07:00:00,1.8,9492.0,45,6.0,41,856,,,
,2021-11-24 08:00:00,1.0,9342.0,90,7.3,31,856,,,
,2021-11-24 09:00:00,0.5,9415.0,101,8.1,38,857,,,
,2021-11-24 10:00:00,0.0,7889.0,0,8.9,34,857,,,
,2021-11-24 11:00:00,0.3,7547.0,0,9.6,32,857,,,
,2021-11-24 12:00:00,0.1,7637.0,0,10.1,34,856,,,
,2021-11-24 13:00:00,0.1,8352.0,90,10.8,35,855,,,
,2021-11-24 14:00:00,0.5,7814.0,127,11.3,38,854,,,
,2021-11-24 15:00:00,0.7,7701.0,135,11.4,42,854,,,
,2021-11-24 16:00:00,0.9,6912.0,131,11.1,46,854,,,
,2021-11-24 17:00:00,1.1,9223.0,135,10.0,59,854,,,
,2021-11-24 18:00:00,0.8,9701.0,135,8.9,59,854,,,
,2021-11-24 19:00:00,0.2,8214.0,90,7.1,67,854,,,
,2021-11-24 20:00:00,0.7,8472.0,0,6.3,68,855,,,
,2021-11-24 21:00:00,0.8,8621.0,353,6.0,66,855,,,
,2021-11-24 22:00:00,0.4,10955.0,297,6.6,60,855,,,
,2021-11-24 23:00:00,0.4,10503.0,243,7.8,51,855,,,
,2021-11-25 00:00:00,0.4,14013.0,194,6.0,69,855,,,
,2021-11-25 01:00:00,0.4,12960.0,256,6.0,66,855,,,
,2021-11-25 02:00:00,0.9,10880.0,306,6.0,61,854,,,
,2021-11-25 03:00:00,1.3,10291.0,321,6.3,57,854,,,
,2021-11-25 04:00:00,1.4,10428.0,330,6.2,58,854,,,
,2021-11-25 05:00:00,1.4,9630.0,343,6.1,62,854,,,
,2021-11-25 06:00:00,1.5,8642.0,0,6.0,65,854,,,
,2021-11-25 07:00:00,1.4,8700.0,30,5.8,67,854,,,
,2021-11-25 08:00:00,1.3,9092.0,61,7.6,64,855,,,
,2021-11-25 09:00:00,1.0,8909.0,79,10.4,54,856,,,
,2021-11-25 10:00:00,1.0,8220.0,79,12.0,45,856,,,
,2021-11-25 11:00:00,1.5,7484.0,94,13.1,41,856,,,
,2021-11-25 12:00:00,1.7,6372.0,107,13.7,40,855,,,
,2021-11-25 13:00:00,1.7,6043.0,111,14.0,41,854,,,
,2021-11-25 14:00:00,1.8,6023.0,112,13.8,42,854,,,
,2021-11-25 15:00:00,2.1,6509.0,109,13.5,42,853,,,
,2021-11-25 16:00:00,2.2,7760.0,103,12.9,45,854,,,
,2021-11-25 17:00:00,1.9,8489.0,99,11.7,60,854,,,
,2021-11-25 18:00:00,1.6,9620.0,90,9.9,61,854,,,
,2021-11-25 19:00:00,1.8,10625.0,71,8.0,68,855,,,
,2021-11-25 20:00:00,2.3,11553.0,65,7.5,63,855,,,
,2021-11-25 21:00:00,2.5,11513.0,74,7.3,55,856,,,
,2021-11-25 22:00:00,2.7,12625.0,82,7.0,52,856,,,
,2021-11-25 23:00:00,2.9,13599.0,90,6.8,51,856,,,
,2021-11-26 00:00:00,3.0,15059.0,98,6.8,53,856,,,
,2021-11-26 01:00:00,2.7,14451.0,100,6.8,50,856,,,
,2021-11-26 02:00:00,2.1,11556.0,93,6.5,48,856,,,
,2021-11-26 03:00:00,1.8,9725.0,81,6.3,46,856,,,
,2021-11-26 04:00:00,1.9,10768.0,72,6.3,43,855,,,
,2021-11-26 05:00:00,2.0,10635.0,72,6.1,40,855,,,
,2021-11-26 06:00:00,2.2,11881.0,66,5.9,40,856,,,
,2021-11-26 07:00:00,2.6,12634.0,67,5.6,43,856,,,
,2021-11-26 08:00:00,2.8,13717.0,72,7.2,46,857,,,
,2021-11-26 09:00:00,2.9,13972.0,72,9.9,45,858,,,
,2021-11-26 10:00:00,2.9,12597.0,78,11.7,37,858,,,
,2021-11-26 11:00:00,3.2,12864.0,83,12.7,35,858,,,
,2021-11-26 12:00:00,3.5,13268.0,83,13.2,35,858,,,
,2021-11-26 13:00:00,3.7,12604.0,84,13.6,35,857,,,
,2021-11-26 14:00:00,3.9,12653.0,83,13.5,36,856,,,
,2021-11-26 15:00:00,4.0,13470.0,81,13.1,39,856,,,
,2021-11-26 16:00:00,4.0,15079.0,81,12.2,46,856,,,
,2021-11-26 17:00:00,3.9,16259.0,80,10.8,58,856,,,
,2021-11-26 18:00:00,4.2,20860.0,78,8.3,73,857,,,
,2021-11-26 19:00:00,4.7,27045.0,74,7.6,81,857,,,
,2021-11-26 20:00:00,4.9,31586.0,70,7.2,86,858,,,
,2021-11-26 21:00:00,4.8,32046.0,69,6.7,85,858,,,
,2021-11-26 22:00:00,5.0,33379.0,65,6.1,81,858,,,
,2021-11-26 23:00:00,5.0,33563.0,64,5.7,76,859,,,
,2021-11-27 00:00:00,4.9,33346.0,69,5.1,70,859,,,
,2021-11-27 01:00:00,4.6,32514.0,70,4.9,72,858,,,
,2021-11-27 02:00:00,4.6,32355.0,67,4.7,72,858,,,
,2021-11-27 03:00:00,4.5,32182.0,63,4.5,70,858,,,
,2021-11-27 04:00:00,4.4,31593.0,60,4.4,70,858,,,
,2021-11-27 05:00:00,4.5,30769.0,58,4.4,69,858,,,
,2021-11-27 06:00:00,4.6,32299.0,60,4.3,69,858,,,
,2021-11-27 07:00:00,4.7,30614.0,62,4.1,71,858,,,
,2021-11-27 08:00:00,4.5,29144.0,65,5.3,72,859,,,
,2021-11-27 09:00:00,4.0,23752.0,68,8.0,66,859,,,
,2021-11-27 10:00:00,3.8,18688.0,76,9.6,58,859,,,
,2021-11-27 11:00:00,4.1,18201.0,82,10.7,50,859,,,
,2021-11-27 12:00:00,3.7,15139.0,81,11.3,46,859,,,
,2021-11-27 13:00:00,3.4,12099.0,75,11.8,43,858,,,
,2021-11-27 14:00:00,3.2,10330.0,72,12.2,41,857,,,
,2021-11-27 15:00:00,3.1,10074.0,75,12.0,43,857,,,
,2021-11-27 16:00:00,3.1,11036.0,81,11.3,47,857,,,
,2021-11-27 17:00:00,3.1,12399.0,77,9.9,58,857,,,
,2021-11-27 18:00:00,3.2,13947.0,66,7.3,73,857,,,
,2021-11-27 19:00:00,3.6,16546.0,63,6.2,81,858,,,
,2021-11-27 20:00:00,3.8,21294.0,63,5.6,85,858,,,
,2021-11-27 21:00:00,4.0,24228.0,65,5.1,84,858,,,
,2021-11-27 22:00:00,4.0,22073.0,70,4.6,81,858,,,
,2021-11-27 23:00:00,4.1,21523.0,73,4.2,78,859,,,
,2021-11-28 00:00:00,3.4,17221.0,73,5.1,77,858,,,
,2021-11-28 01:00:00,2.9,17108.0,80,4.8,75,858,,,
,2021-11-28 02:00:00,2.4,13624.0,88,4.9,73,858,,,
,2021-11-28 03:00:00,2.0,12120.0,79,4.4,73,857,,,
,2021-11-28 04:00:00,2.0,10884.0,75,4.3,72,857,,,
,2021-11-28 05:00:00,1.9,11606.0,81,4.7,70,857,,,
,2021-11-28 06:00:00,1.7,11298.0,77,5.7,69,857,,,
,2021-11-28 07:00:00,1.9,9618.0,69,5.9,70,858,,,
,2021-11-28 08:00:00,2.3,10917.0,77,6.3,71,858,,,
,2021-11-28 09:00:00,2.2,11032.0,80,8.5,66,858,,,
,2021-11-28 10:00:00,2.2,10924.0,90,10.2,61,858,,,
,2021-11-28 11:00:00,2.1,9704.0,101,11.4,59,858,,,
,2021-11-28 12:00:00,1.9,8706.0,108,12.0,59,858,,,
,2021-11-28 13:00:00,1.1,7969.0,142,12.4,61,857,,,
,2021-11-28 14:00:00,0.6,9379.0,162,12.2,64,856,,,
,2021-11-28 15:00:00,0.8,7855.0,135,12.2,67,856,,,
,2021-11-28 16:00:00,2.6,8968.0,92,11.6,70,855,,,
,2021-11-28 17:00:00,2.3,8923.0,110,10.6,73,855,,,
,2021-11-28 18:00:00,1.6,9415.0,90,8.8,83,856,,,
,2021-11-28 19:00:00,2.1,9468.0,67,7.6,86,856,,,
,2021-11-28 20:00:00,2.5,10131.0,72,7.7,84,856,,,
,2021-11-28 21:00:00,2.3,10213.0,75,7.4,82,857,,,
,2021-11-28 22:00:00,2.0,10272.0,66,6.2,82,857,,,
,2021-11-28 23:00:00,2.0,10158.0,66,5.7,79,857,,,
,2021-11-29 00:00:00,1.7,11026.0,87,5.9,85,857,,,
,2021-11-29 01:00:00,1.7,10735.0,80,5.6,85,857,,,
,2021-11-29 02:00:00,2.1,11501.0,76,5.3,84,856,,,
,2021-11-29 03:00:00,1.9,13004.0,74,5.1,85,856,,,
,2021-11-29 04:00:00,2.1,12967.0,71,5.5,84,856,,,
,2021-11-29 05:00:00,2.1,12469.0,71,6.5,81,856,,,
,2021-11-29 06:00:00,1.7,11791.0,77,6.4,79,856,,,
,2021-11-29 07:00:00,2.1,12438.0,67,6.9,76,856,,,
,2021-11-29 08:00:00,1.7,11551.0,66,7.4,74,857,,,
,2021-11-29 09:00:00,1.9,11201.0,72,8.7,71,857,,,
,2021-11-29 10:00:00,2.3,9587.0,61,9.3,66,858,,,
,2021-11-29 11:00:00,1.7,8213.0,65,9.9,62,857,,,
,2021-11-29 12:00:00,1.5,7238.0,79,10.2,61,857,,,
,2021-11-29 13:00:00,0.9,6181.0,72,10.1,63,856,,,
,2021-11-29 14:00:00,1.6,5194.0,349,10.8,63,856,,,
,2021-11-29 15:00:00,2.9,5555.0,340,11.7,66,855,,,
,2021-11-29 16:00:00,3.8,7630.0,343,11.3,71,856,,,
,2021-11-29 17:00:00,3.4,9425.0,348,10.1,77,856,,,
,2021-11-29 18:00:00,3.1,10908.0,354,9.3,81,857,,,
,2021-11-29 19:00:00,3.3,15146.0,0,8.8,82,858,,,
,2021-11-29 20:00:00,3.4,19033.0,3,8.3,82,858,,,
,2021-11-29 21:00:00,3.1,21812.0,7,7.2,85,859,,,
,2021-11-29 22:00:00,3.1,24185.0,25,7.1,82,859,,,
,2021-11-29 23:00:00,3.0,25990.0,44,7.0,79,859,,,
,2021-11-30 00:00:00,3.9,32286.0,37,6.6,85,859,,,
,2021-11-30 01:00:00,3.5,30096.0,29,6.4,83,860,,,
,2021-11-30 02:00:00,3.6,31535.0,30,6.2,80,860,,,
,2021-11-30 03:00:00,3.8,33209.0,25,5.8,79,859,,,
,2021-11-30 04:00:00,4.0,34795.0,21,4.2,83,859,,,
,2021-11-30 05:00:00,3.7,32891.0,17,3.3,81,859,,,
,2021-11-30 06:00:00,3.4,27643.0,19,2.8,78,859,,,
,2021-11-30 07:00:00,3.3,22736.0,27,2.3,73,860,,,
,2021-11-30 08:00:00,2.9,18781.0,29,3.4,66,860,,,
,2021-11-30 09:00:00,2.1,13061.0,31,6.0,50,861,,,
,2021-11-30 10:00:00,1.5,10216.0,32,7.6,44,861,,,
,2021-11-30 11:00:00,1.6,10833.0,22,8.9,47,861,,,
,2021-11-30 12:00:00,1.8,12346.0,29,9.7,52,860,,,
,2021-11-30 13:00:00,1.9,13165.0,43,10.2,57,860,,,
,2021-11-30 14:00:00,2.3,13926.0,47,10.4,58,859,,,
,2021-11-30 15:00:00,2.7,14854.0,51,10.2,57,858,,,
,2021-11-30 16:00:00,3.1,16017.0,57,9.3,60,858,,,
,2021-11-30 17:00:00,3.3,18055.0,63,8.0,64,858,,,
,2021-11-30 18:00:00,3.0,17715.0,69,5.5,74,858,,,
,2021-11-30 19:00:00,3.0,18289.0,70,4.2,76,858,,,
,2021-11-30 20:00:00,3.1,21115.0,68,3.3,73,858,,,
,2021-11-30 21:00:00,3.3,23953.0,65,2.6,70,859,,,
,2021-11-30 22:00:00,3.7,26385.0,66,2.2,62,859,,,
,2021-11-30 23:00:00,4.1,25747.0,72,2.1,57,859,,,
,2021-12-01 00:00:00,4.0,24989.0,70,1.6,60,859,,,
,2021-12-01 01:00:00,3.9,24461.0,67,1.4,61,859,,,
,2021-12-01 02:00:00,3.8,24541.0,65,1.2,62,859,,,
,2021-12-01 03:00:00,3.8,23617.0,65,1.1,63,859,,,
,2021-12-01 04:00:00,4.1,24924.0,64,1.0,61,858,,,
,2021-12-01 05:00:00,4.4,28513.0,65,0.8,58,858,,,
,2021-12-01 06:00:00,4.4,30648.0,67,0.6,56,858,,,
,2021-12-01 07:00:00,4.3,30287.0,71,0.3,57,859,,,
,2021-12-01 08:00:00,4.1,28046.0,74,1.4,57,859,,,
,2021-12-01 09:00:00,3.5,22315.0,77,3.5,52,860,,,
,2021-12-01 10:00:00,3.2,18185.0,81,5.1,47,860,,,
,2021-12-01 11:00:00,3.3,16288.0,76,6.3,45,860,,,
,2021-12-01 12:00:00,3.0,12454.0,67,7.1,45,859,,,
,2021-12-01 13:00:00,2.4,10302.0,60,7.8,45,858,,,
,2021-12-01 14:00:00,2.5,9254.0,64,8.3,44,857,,,
,2021-12-01 15:00:00,2.4,8508.0,66,8.3,44,857,,,
,2021-12-01 16:00:00,2.6,9425.0,67,7.7,46,857,,,
,2021-12-01 17:00:00,2.6,10385.0,69,6.3,53,857,,,
,2021-12-01 18:00:00,2.4,11094.0,60,3.8,65,857,,,
,2021-12-01 19:00:00,2.7,12977.0,56,2.8,67,857,,,
,2021-12-01 20:00:00,2.9,13817.0,65,1.9,67,857,,,
,2021-12-01 21:00:00,2.4,13367.0,71,1.2,68,858,,,
,2021-12-01 22:00:00,2.1,11548.0,73,0.8,67,858,,,
,2021-12-01 23:00:00,1.9,10411.0,65,0.5,66,858,,,
,2021-12-02 00:00:00,2.0,9727.0,60,1.4,67,858,,,
,2021-12-02 01:00:00,1.9,9557.0,72,1.7,63,858,,,
,2021-12-02 02:00:00,1.7,9036.0,57,1.7,59,857,,,
,2021-12-02 03:00:00,1.6,8736.0,40,2.0,55,857,,,
,2021-12-02 04:00:00,1.8,9224.0,52,2.2,50,857,,,
,2021-12-02 05:00:00,1.6,9279.0,68,2.2,46,857,,,
,2021-12-02 06:00:00,1.5,9842.0,82,2.6,41,857,,,
,2021-12-02 07:00:00,1.5,10346.0,79,1.8,45,857,,,
,2021-12-02 08:00:00,1.4,10352.0,56,3.2,48,858,,,
,2021-12-02 09:00:00,1.3,9827.0,32,5.9,44,859,,,
,2021-12-02 10:00:00,0.7,9206.0,8,8.0,38,859,,,
,2021-12-02 11:00:00,0.1,9571.0,90,9.5,39,859,,,
,2021-12-02 12:00:00,0.1,10225.0,270,10.6,43,858,,,
,2021-12-02 13:00:00,0.2,9305.0,297,11.2,46,857,,,
,2021-12-02 14:00:00,0.3,9165.0,252,11.4,50,856,,,
,2021-12-02 15:00:00,0.2,8696.0,243,11.1,54,856,,,
,2021-12-02 16:00:00,0.1,7423.0,315,10.6,57,856,,,
,2021-12-02 17:00:00,0.4,10934.0,153,9.3,67,856,,,
,2021-12-02 18:00:00,0.5,12529.0,143,8.0,67,856,,,
,2021-12-02 19:00:00,0.0,10373.0,0,6.7,72,857,,,
,2021-12-02 20:00:00,0.7,9723.0,352,5.2,79,857,,,
,2021-12-02 21:00:00,0.8,9776.0,23,4.5,80,857,,,
,2021-12-02 22:00:00,0.5,10343.0,68,4.9,75,857,,,
,2021-12-02 23:00:00,0.4,10578.0,27,6.0,67,857,,,
,2021-12-03 00:00:00,0.3,9073.0,90,5.7,69,857,,,
,2021-12-03 01:00:00,0.8,8366.0,67,5.6,65,857,,,
,2021-12-03 02:00:00,0.7,8308.0,56,4.9,62,857,,,
,2021-12-03 03:00:00,0.7,8458.0,27,4.1,60,856,,,
,2021-12-03 04:00:00,0.8,9836.0,40,4.0,56,856,,,
,2021-12-03 05:00:00,0.7,10848.0,90,4.4,51,856,,,
,2021-12-03 06:00:00,0.9,11534.0,90,3.6,54,857,,,
,2021-12-03 07:00:00,1.4,11271.0,90,3.9,53,857,,,
,2021-12-03 08:00:00,1.7,11553.0,97,5.1,57,858,,,
,2021-12-03 09:00:00,1.5,11243.0,101,7.8,56,858,,,
,2021-12-03 10:00:00,1.9,10483.0,111,9.5,55,859,,,
,2021-12-03 11:00:00,2.4,11488.0,118,10.5,53,859,,,
,2021-12-03 12:00:00,1.9,10679.0,122,11.4,51,858,,,
,2021-12-03 13:00:00,1.9,10156.0,125,11.9,51,857,,,
,2021-12-03 14:00:00,1.9,9756.0,122,12.2,51,857,,,
,2021-12-03 15:00:00,2.0,9742.0,120,11.9,53,856,,,
,2021-12-03 16:00:00,2.2,10134.0,108,11.4,54,857,,,
,2021-12-03 17:00:00,2.7,11842.0,112,10.0,63,857,,,
,2021-12-03 18:00:00,2.6,12664.0,115,7.0,75,857,,,
,2021-12-03 19:00:00,2.5,13444.0,117,6.4,73,858,,,
,2021-12-03 20:00:00,3.0,16043.0,120,5.9,74,858,,,
,2021-12-03 21:00:00,3.0,17261.0,120,5.5,72,859,,,
,2021-12-03 22:00:00,2.5,16289.0,119,5.8,65,859,,,
,2021-12-03 23:00:00,2.3,16865.0,128,6.1,60,859,,,
,2021-12-04 00:00:00,2.6,18304.0,129,6.1,54,859,,,
